postcode,sa2_code,sa2_name,ratio
5331,407031163.0,Loxton Region,0.9999996
5332,407031159.0,Barmera,0.0001661
5332,407031163.0,Loxton Region,0.9998339
5333,407031162.0,Loxton,0.9218279
5333,407031163.0,Loxton Region,0.0781721
5340,406021141.0,Outback,0.0002479
5340,407031168.0,Renmark Region,0.9997521
5341,407031167.0,Renmark,0.5886056
5341,407031168.0,Renmark Region,0.4113943
5342,407031159.0,Barmera,0.999978
5343,407031159.0,Barmera,0.0840675
5343,407031160.0,Berri,0.8305515
5343,407031162.0,Loxton,0.0005611
5343,407031168.0,Renmark Region,0.0848087
5344,407031159.0,Barmera,1.0
5345,407031159.0,Barmera,1.0
5346,407031159.0,Barmera,1.0
5350,405011111.0,Light,0.1244264
5350,405011112.0,Lyndoch,0.8755736
5351,405011110.0,Barossa - Angaston,0.0443651
5351,405011111.0,Light,0.0044406
5351,405011112.0,Lyndoch,0.9511941
5352,405011110.0,Barossa - Angaston,0.061931
5352,405011111.0,Light,0.0463276
5352,405011112.0,Lyndoch,0.0168514
5352,405011115.0,Tanunda,0.87489
5353,405011110.0,Barossa - Angaston,0.7511919
5353,405011114.0,Nuriootpa,0.0022445
5353,407031164.0,Mannum,0.2465636
5354,407031161.0,Karoonda - Lameroo,0.0056961
5354,407031164.0,Mannum,0.9924046
5354,407031170.0,Waikerie,0.0018993
5355,405011110.0,Barossa - Angaston,0.0673062
5355,405011111.0,Light,0.075403
5355,405011114.0,Nuriootpa,0.8572907
5356,405011110.0,Barossa - Angaston,0.0203148
5356,405011111.0,Light,0.0646966
5356,405021118.0,Goyder,0.0182858
5356,407031170.0,Waikerie,0.8967027
5357,407031163.0,Loxton Region,0.0694817
5357,407031170.0,Waikerie,0.9305183
5360,405011111.0,Light,1.0
5371,402011025.0,Gawler - North,0.8378907
5371,405011111.0,Light,0.1621093
5372,402011025.0,Gawler - North,0.0047233
5372,405011111.0,Light,0.9952767
5373,405011111.0,Light,1.0
5374,405011111.0,Light,0.008613
5374,405021118.0,Goyder,0.9728347
5374,407031170.0,Waikerie,0.0185523
5381,405021118.0,Goyder,1.0
5400,402011025.0,Gawler - North,0.0451657
5400,405011111.0,Light,0.9548343
5401,405011111.0,Light,0.0449603
5401,405021119.0,Wakefield - Barunga West,0.9550397
5410,405011111.0,Light,0.1899657
5410,405021117.0,Gilbert Valley,0.8100343
5411,405021117.0,Gilbert Valley,1.0
5412,405021117.0,Gilbert Valley,1.0
5413,405021117.0,Gilbert Valley,0.9721585
5413,405021118.0,Goyder,0.0278415
5414,405021117.0,Gilbert Valley,1.0
5415,405021117.0,Gilbert Valley,1.0
5416,405021118.0,Goyder,1.0
5417,405021118.0,Goyder,1.0
5418,405021118.0,Goyder,1.0
5419,405021118.0,Goyder,1.0
5420,405021118.0,Goyder,0.9427949
5420,405031120.0,Jamestown,0.0572051
5421,405021118.0,Goyder,1.0
5422,405031120.0,Jamestown,0.0563545
5422,405031121.0,Peterborough - Mount Remarkable,0.9436455
5431,405031120.0,Jamestown,0.0756507
5431,405031121.0,Peterborough - Mount Remarkable,0.9243493
5432,405031121.0,Peterborough - Mount Remarkable,0.7840763
5432,406021140.0,Flinders Ranges,0.2159237
5433,405031121.0,Peterborough - Mount Remarkable,0.0113839
5433,406021140.0,Flinders Ranges,0.9886161
5434,406021140.0,Flinders Ranges,1.0
5440,405031121.0,Peterborough - Mount Remarkable,0.0086121
5440,406021141.0,Outback,0.9658153
5440,407031168.0,Renmark Region,0.0255726
5451,405021117.0,Gilbert Valley,1.0
5452,405021117.0,Gilbert Valley,1.0
5453,405021116.0,Clare,0.8174434
5453,405021117.0,Gilbert Valley,0.145743
5453,405021119.0,Wakefield - Barunga West,0.0368136
5454,405031120.0,Jamestown,1.0
5455,405021117.0,Gilbert Valley,1.0
5460,405011113.0,Mallala,0.1582591
5460,405021119.0,Wakefield - Barunga West,0.8417409
5461,405021119.0,Wakefield - Barunga West,1.0
5462,405021119.0,Wakefield - Barunga West,1.0
5464,405021117.0,Gilbert Valley,0.0154254
5464,405021119.0,Wakefield - Barunga West,0.6576873
5464,405031123.0,Port Pirie Region,0.3268873
5470,405031120.0,Jamestown,1.0
5471,405031120.0,Jamestown,1.0
5472,405031120.0,Jamestown,1.0
5473,405031120.0,Jamestown,1.0
5480,405031120.0,Jamestown,0.8925555
5480,405031121.0,Peterborough - Mount Remarkable,0.1074445
5481,405031121.0,Peterborough - Mount Remarkable,1.0
5482,405031121.0,Peterborough - Mount Remarkable,1.0
5483,405031121.0,Peterborough - Mount Remarkable,1.0
5485,405031121.0,Peterborough - Mount Remarkable,0.9999984
5490,405031120.0,Jamestown,1.0
5491,405031120.0,Jamestown,1.0
5493,405031121.0,Peterborough - Mount Remarkable,1.0
5495,405031121.0,Peterborough - Mount Remarkable,0.9999964
5501,402011027.0,Lewiston - Two Wells,0.7724962
5501,402021035.0,Virginia - Waterloo Corner,0.0007437
5501,405011113.0,Mallala,0.213837
5501,405021119.0,Wakefield - Barunga West,0.0129231
5502,405011111.0,Light,0.0221125
5502,405011113.0,Mallala,0.9703056
5502,405021119.0,Wakefield - Barunga West,0.0075819
5510,405021119.0,Wakefield - Barunga West,1.0
5520,405021119.0,Wakefield - Barunga West,1.0
5521,405031123.0,Port Pirie Region,1.0
5522,405021119.0,Wakefield - Barunga West,0.9664555
5522,405031123.0,Port Pirie Region,0.0335445
5523,405021119.0,Wakefield - Barunga West,0.0267238
5523,405031120.0,Jamestown,0.0956711
5523,405031123.0,Port Pirie Region,0.8776051
5540,405031121.0,Peterborough - Mount Remarkable,0.0050673
5540,405031122.0,Port Pirie,0.9184094
5540,405031123.0,Port Pirie Region,0.0765233
5550,405021119.0,Wakefield - Barunga West,1.0
5552,405041124.0,Kadina,0.6917057
5552,405041127.0,Yorke Peninsula - North,0.3082943
5554,405021119.0,Wakefield - Barunga West,0.007019
5554,405041124.0,Kadina,0.9731273
5554,405041125.0,Moonta,0.0198536
5555,405021119.0,Wakefield - Barunga West,0.8580054
5555,405031123.0,Port Pirie Region,0.021149
5555,405041127.0,Yorke Peninsula - North,0.1208457
5556,405041125.0,Moonta,0.0165574
5556,405041126.0,Wallaroo,0.9834426
5558,405041125.0,Moonta,0.974181
5558,405041127.0,Yorke Peninsula - North,0.025819
5560,405021119.0,Wakefield - Barunga West,1.0
5570,405041127.0,Yorke Peninsula - North,1.0
5571,405041127.0,Yorke Peninsula - North,1.0
5572,405041127.0,Yorke Peninsula - North,1.0
5573,405041127.0,Yorke Peninsula - North,1.0
5575,405041127.0,Yorke Peninsula - North,0.5701881
5575,405041128.0,Yorke Peninsula - South,0.4298119
5576,405041128.0,Yorke Peninsula - South,1.0
5577,405041128.0,Yorke Peninsula - South,1.0
5580,405041127.0,Yorke Peninsula - North,1.0
5581,405041127.0,Yorke Peninsula - North,1.0
5582,405041127.0,Yorke Peninsula - North,0.0041022
5582,405041128.0,Yorke Peninsula - South,0.9958978
5583,405041128.0,Yorke Peninsula - South,1.0
5600,406011131.0,Kimba - Cleve - Franklin Harbour,0.0113342
5600,406011136.0,Whyalla,0.9874628
5600,406021140.0,Flinders Ranges,0.0012015
5601,406011131.0,Kimba - Cleve - Franklin Harbour,0.0092215
5601,406021140.0,Flinders Ranges,0.9907785
5602,406011131.0,Kimba - Cleve - Franklin Harbour,1.0
5603,406011131.0,Kimba - Cleve - Franklin Harbour,1.0
5604,406011130.0,Eyre Peninsula,1.0
5605,406011130.0,Eyre Peninsula,1.0
5606,406011133.0,Port Lincoln,1.0
5607,406011130.0,Eyre Peninsula,0.714086
5607,406011132.0,Le Hunte - Elliston,0.0441981
5607,406011133.0,Port Lincoln,0.2413833
5608,406011136.0,Whyalla,1.0
5609,406011136.0,Whyalla,1.0
5630,406011130.0,Eyre Peninsula,1.0
5631,406011130.0,Eyre Peninsula,1.0
5632,406011130.0,Eyre Peninsula,1.0
5633,406011131.0,Kimba - Cleve - Franklin Harbour,0.0377382
5633,406011132.0,Le Hunte - Elliston,0.9622618
5640,406011131.0,Kimba - Cleve - Franklin Harbour,1.0
5641,406011131.0,Kimba - Cleve - Franklin Harbour,1.0
5642,406011131.0,Kimba - Cleve - Franklin Harbour,1.0
5650,406011131.0,Kimba - Cleve - Franklin Harbour,0.4086083
5650,406011132.0,Le Hunte - Elliston,0.5913917
5651,406011132.0,Le Hunte - Elliston,1.0
5652,406011132.0,Le Hunte - Elliston,1.0
5653,406011132.0,Le Hunte - Elliston,1.0
5654,406011132.0,Le Hunte - Elliston,0.9990838
5654,406011134.0,West Coast (SA),0.0009162
5655,406011132.0,Le Hunte - Elliston,0.4231742
5655,406011134.0,West Coast (SA),0.5768258
5660,406011134.0,West Coast (SA),1.0
5661,406011134.0,West Coast (SA),1.0
5670,406011132.0,Le Hunte - Elliston,1.0
5671,406011132.0,Le Hunte - Elliston,0.272146
5671,406011134.0,West Coast (SA),0.727854
5680,406011134.0,West Coast (SA),1.0
5690,406011129.0,Ceduna,0.6950124
5690,406011134.0,West Coast (SA),0.2788513
5690,406011135.0,Western,0.0261362
5700,406021140.0,Flinders Ranges,0.0038685
5700,406021142.0,Port Augusta,0.9961315
5710,405031121.0,Peterborough - Mount Remarkable,0.0018928
5710,406011131.0,Kimba - Cleve - Franklin Harbour,0.0040014
5710,406011134.0,West Coast (SA),0.0057859
5710,406011135.0,Western,0.0028457
5710,406021140.0,Flinders Ranges,0.085412
5710,406021141.0,Outback,0.1784346
5710,406021142.0,Port Augusta,0.7216277
5720,406021141.0,Outback,1.0
5722,406021141.0,Outback,1.0
5723,406021139.0,Coober Pedy,0.9999988
5724,406021138.0,APY Lands,0.8014905
5724,406021141.0,Outback,0.1985084
5725,406021143.0,Roxby Downs,1.0
5730,406021141.0,Outback,1.0
5731,406021141.0,Outback,1.0
5732,406021141.0,Outback,1.0
5733,406021141.0,Outback,1.0
5734,406021141.0,Outback,1.0
5950,404031104.0,Adelaide Airport,1.0
6000,503021037.0,Kings Park (WA),0.0034972
6000,503021041.0,Perth City,0.9965028
6003,503021041.0,Perth City,1.0
6004,503021041.0,Perth City,1.0
6005,503021037.0,Kings Park (WA),0.0001911
6005,503021038.0,Mount Hawthorn - Leederville,0.0016606
6005,503021041.0,Perth City,0.9848858
6005,503021042.0,Subiaco - Shenton Park,0.0132625
6006,503021038.0,Mount Hawthorn - Leederville,0.0013028
6006,503021040.0,North Perth,0.9986972
6007,503021038.0,Mount Hawthorn - Leederville,0.4482348
6007,503021043.0,Wembley - West Leederville - Glendalough,0.5517652
6008,503021042.0,Subiaco - Shenton Park,0.9908578
6008,503021043.0,Wembley - West Leederville - Glendalough,0.0091422
6009,503011035.0,Nedlands - Dalkeith - Crawley,1.0
6010,503011031.0,Claremont (WA),0.4905686
6010,503011036.0,Swanbourne - Mount Claremont,0.5094314
6011,503011032.0,Cottesloe,0.8269651
6011,503011034.0,Mosman Park - Peppermint Grove,0.1730349
6012,503011034.0,Mosman Park - Peppermint Grove,1.0
6014,503011033.0,Floreat,0.3756321
6014,503021042.0,Subiaco - Shenton Park,0.0684548
6014,503021043.0,Wembley - West Leederville - Glendalough,0.5547732
6014,505021096.0,Wembley Downs - Churchlands - Woodlands,0.0011398
6015,503011030.0,City Beach,0.9975624
6015,503011033.0,Floreat,0.0018085
6015,505021092.0,Scarborough,0.000629
6016,503021038.0,Mount Hawthorn - Leederville,0.7691347
6016,503021043.0,Wembley - West Leederville - Glendalough,0.2308653
6017,505021084.0,Balcatta - Hamersley,0.0119925
6017,505021087.0,Herdsman,0.0002348
6017,505021091.0,Osborne Park Industrial,0.0008387
6017,505021093.0,Stirling - Osborne Park,0.9437676
6017,505021095.0,Tuart Hill - Joondanna,0.0204234
6017,505021096.0,Wembley Downs - Churchlands - Woodlands,0.0227428
6018,505021088.0,Innaloo - Doubleview,0.4383274
6018,505021089.0,Karrinyup - Gwelup - Carine,0.3603921
6018,505021092.0,Scarborough,0.0071117
6018,505021094.0,Trigg - North Beach - Watermans Bay,0.0012373
6018,505021096.0,Wembley Downs - Churchlands - Woodlands,0.1929187
6019,503011030.0,City Beach,0.0004847
6019,503011033.0,Floreat,0.0013899
6019,505021092.0,Scarborough,0.7048445
6019,505021094.0,Trigg - North Beach - Watermans Bay,0.0020675
6019,505021096.0,Wembley Downs - Churchlands - Woodlands,0.2912135
6020,505011072.0,Duncraig,0.0016546
6020,505011082.0,Sorrento - Marmion,0.473375
6020,505021089.0,Karrinyup - Gwelup - Carine,0.3165321
6020,505021094.0,Trigg - North Beach - Watermans Bay,0.2084383
6021,505021084.0,Balcatta - Hamersley,0.5194783
6021,505021089.0,Karrinyup - Gwelup - Carine,0.0018744
6021,505021090.0,Nollamara - Westminster,0.0013408
6021,505021093.0,Stirling - Osborne Park,0.4768379
6021,505021095.0,Tuart Hill - Joondanna,0.0004686
6022,505021084.0,Balcatta - Hamersley,0.9995285
6022,505021085.0,Balga - Mirrabooka,0.0004715
6023,505011072.0,Duncraig,0.9999998
6024,505011073.0,Greenwood - Warwick,1.0
6025,505011070.0,Craigie - Beldon,0.1879327
6025,505011075.0,Hillarys,0.3584127
6025,505011079.0,Mullaloo - Kallaroo,0.1728638
6025,505011081.0,Padbury,0.2807908
6026,505011077.0,Joondalup - Edgewater,0.0005778
6026,505011078.0,Kingsley,0.5883915
6026,505011083.0,Woodvale,0.4110306
6027,505011070.0,Craigie - Beldon,0.0948192
6027,505011074.0,Heathridge - Connolly,0.2474369
6027,505011077.0,Joondalup - Edgewater,0.3256131
6027,505011079.0,Mullaloo - Kallaroo,0.1389872
6027,505011080.0,Ocean Reef,0.1924639
6027,505011083.0,Woodvale,0.0006797
6028,505011071.0,Currambine - Kinross,0.6934312
6028,505011076.0,Iluka - Burns Beach,0.3065687
6029,505021092.0,Scarborough,0.0091245
6029,505021094.0,Trigg - North Beach - Watermans Bay,0.9908755
6030,505031099.0,Butler - Merriwa - Ridgewood,0.254504
6030,505031101.0,Clarkson,0.3105772
6030,505031105.0,Mindarie - Quinns Rocks - Jindalee,0.4349188
6031,505031100.0,Carramar,0.9999999
6032,505031099.0,Butler - Merriwa - Ridgewood,0.1572149
6032,505031109.0,Yanchep,0.842784
6033,505031109.0,Yanchep,1.0
6034,505031109.0,Yanchep,1.0
6035,505031109.0,Yanchep,1.0
6036,505031099.0,Butler - Merriwa - Ridgewood,0.8937024
6036,505031105.0,Mindarie - Quinns Rocks - Jindalee,0.1062976
6037,505031109.0,Yanchep,1.0
6038,505031109.0,Yanchep,1.0
6041,509021239.0,Gingin - Dandaragan,1.0
6042,509021239.0,Gingin - Dandaragan,1.0
6043,509021239.0,Gingin - Dandaragan,1.0
6044,509021239.0,Gingin - Dandaragan,1.0
6050,503021039.0,Mount Lawley - Inglewood,0.6995593
6050,503021040.0,North Perth,0.0072999
6050,503021041.0,Perth City,0.0114907
6050,504011046.0,Maylands,0.0060815
6050,505021097.0,Yokine - Coolbinia - Menora,0.2755686
6051,503021039.0,Mount Lawley - Inglewood,0.0013057
6051,504011046.0,Maylands,0.9986943
6052,503021039.0,Mount Lawley - Inglewood,0.5126389
6052,504011045.0,Bayswater - Embleton - Bedford,0.4692704
6052,504011047.0,Morley,0.01406
6052,505021086.0,Dianella,0.0040308
6053,504011045.0,Bayswater - Embleton - Bedford,0.9971215
6053,504011046.0,Maylands,0.0016236
6053,504011047.0,Morley,0.0012549
6054,504011044.0,Bassendean - Eden Hill - Ashfield,0.7283548
6054,504011045.0,Bayswater - Embleton - Bedford,0.0003954
6054,504011047.0,Morley,0.0018559
6054,504031062.0,Lockridge - Kiara,0.2693939
6055,504021051.0,Helena Valley - Koongamia,0.0029978
6055,504031057.0,Beechboro,0.101681
6055,504031059.0,Ellenbrook,0.2197623
6055,504031061.0,Hazelmere - South Guildford,0.2993965
6055,504031062.0,Lockridge - Kiara,0.2210432
6055,504031066.0,Midland - Guildford,0.155119
6056,504021051.0,Helena Valley - Koongamia,0.1246368
6056,504021054.0,Swan View - Greenmount - Midvale,0.3244539
6056,504031065.0,Middle Swan - Herne Hill,0.140085
6056,504031066.0,Midland - Guildford,0.2080773
6056,504031067.0,Stratton - Jane Brook,0.1814237
6056,504031068.0,The Vines,0.0211693
6057,506051139.0,High Wycombe,0.7275239
6057,506051140.0,Kalamunda - Maida Vale - Gooseberry Hill,0.2724509
6058,506051138.0,Forrestfield - Wattle Grove,1.0
6059,504011047.0,Morley,0.0079352
6059,505021086.0,Dianella,0.9847822
6059,505021090.0,Nollamara - Westminster,0.0017937
6059,505021097.0,Yokine - Coolbinia - Menora,0.005489
6060,505021095.0,Tuart Hill - Joondanna,0.5160323
6060,505021097.0,Yokine - Coolbinia - Menora,0.4839677
6061,505021085.0,Balga - Mirrabooka,0.535293
6061,505021086.0,Dianella,0.0186546
6061,505021090.0,Nollamara - Westminster,0.4448721
6061,505031098.0,Alexander Heights - Koondoola,0.0005605
6061,505031102.0,Girrawheen,0.0006198
6062,504011045.0,Bayswater - Embleton - Bedford,0.0908998
6062,504011047.0,Morley,0.6461788
6062,504011048.0,Noranda,0.2621134
6062,505021086.0,Dianella,0.000808
6063,504031057.0,Beechboro,0.9962357
6063,504031062.0,Lockridge - Kiara,0.0037643
6064,504031056.0,Ballajura,0.0017919
6064,505011073.0,Greenwood - Warwick,0.0019767
6064,505031098.0,Alexander Heights - Koondoola,0.3792115
6064,505031102.0,Girrawheen,0.2723511
6064,505031104.0,Marangaroo,0.3446688
6065,505011078.0,Kingsley,0.0015904
6065,505031100.0,Carramar,0.0002587
6065,505031103.0,Madeley - Darch - Landsdale,0.3635625
6065,505031107.0,Tapping - Ashby - Sinagra,0.2174761
6065,505031108.0,Wanneroo,0.4171123
6066,504031056.0,Ballajura,1.0
6067,504031056.0,Ballajura,1.0
6068,504031056.0,Ballajura,0.4037818
6068,504031057.0,Beechboro,0.4049874
6068,504031059.0,Ellenbrook,0.1912308
6069,504031059.0,Ellenbrook,0.8178329
6069,504031068.0,The Vines,0.1821671
6070,504021050.0,Glen Forrest - Darlington,0.9980775
6070,504021051.0,Helena Valley - Koongamia,0.0019225
6071,504021050.0,Glen Forrest - Darlington,1.0
6072,504021053.0,Mundaring,1.0
6073,504021053.0,Mundaring,1.0
6074,504021052.0,Malmalling - Reservoir,0.0058725
6074,504021053.0,Mundaring,0.9941245
6076,504021052.0,Malmalling - Reservoir,0.0001867
6076,506051140.0,Kalamunda - Maida Vale - Gooseberry Hill,0.4719215
6076,506051141.0,Lesmurdie - Bickley - Carmel,0.5278917
6077,505031107.0,Tapping - Ashby - Sinagra,0.219601
6077,505031108.0,Wanneroo,0.780323
6078,505031107.0,Tapping - Ashby - Sinagra,0.9114923
6078,505031109.0,Yanchep,0.0885077
6079,504031064.0,Melaleuca - Lexia,0.0465491
6079,505031108.0,Wanneroo,0.9534509
6081,504021053.0,Mundaring,1.0
6082,504021049.0,Chidlow,0.0202203
6082,504021053.0,Mundaring,0.9797796
6083,504021053.0,Mundaring,0.0074278
6083,504031060.0,Gidgegannup,0.7517542
6083,509021244.0,Toodyay,0.240818
6084,504031058.0,Bullsbrook,0.6648486
6084,509021236.0,Chittering,0.3351087
6090,504031063.0,Malaga,0.9999097
6100,506021122.0,Rivervale - Kewdale - Cloverdale,0.0022493
6100,506021123.0,Victoria Park - Lathlain - Burswood,0.9977507
6101,506021119.0,East Victoria Park - Carlisle,0.9961212
6101,506021122.0,Rivervale - Kewdale - Cloverdale,0.0038788
6102,506021119.0,East Victoria Park - Carlisle,0.0026131
6102,506031124.0,Bentley - Wilson - St James,0.9973869
6103,506021122.0,Rivervale - Kewdale - Cloverdale,1.0
6104,506021118.0,Belmont - Ascot - Redcliffe,1.0
6105,506021118.0,Belmont - Ascot - Redcliffe,0.0039365
6105,506021120.0,Kewdale Commercial,0.0001493
6105,506021121.0,Perth Airport,0.0040608
6105,506021122.0,Rivervale - Kewdale - Cloverdale,0.9904259
6105,506051138.0,Forrestfield - Wattle Grove,0.0014274
6106,506031130.0,Welshpool,0.9999385
6107,506031124.0,Bentley - Wilson - St James,0.1551095
6107,506031127.0,Cannington - Queens Park,0.4051625
6107,506041132.0,Beckenham - Kenwick - Langford,0.3275644
6107,506051138.0,Forrestfield - Wattle Grove,0.1121636
6108,506041133.0,Canning Vale - East,0.0026447
6108,506041137.0,Thornlie,0.9973553
6109,506041136.0,Maddington - Orange Grove - Martin,1.0
6110,506041134.0,Gosnells,0.549713
6110,506041135.0,Huntingdale - Southern River,0.4158548
6110,506041136.0,Maddington - Orange Grove - Martin,0.0333468
6110,506041137.0,Thornlie,0.0010854
6111,506011112.0,Camillo - Champion Lakes,0.2387052
6111,506011114.0,Kelmscott,0.4532615
6111,506011116.0,Roleystone,0.3074809
6111,506051141.0,Lesmurdie - Bickley - Carmel,0.0005455
6112,506011110.0,Armadale - Wungong - Brookdale,0.4027058
6112,506011113.0,Forrestdale - Harrisdale - Piara Waters,0.1849505
6112,506011114.0,Kelmscott,0.0011985
6112,506011115.0,Mount Nasura - Mount Richon - Bedfordale,0.1817769
6112,506011116.0,Roleystone,0.0001934
6112,506011117.0,Seville Grove,0.2285653
6112,506041135.0,Huntingdale - Southern River,0.0006096
6121,506061143.0,Mundijong,1.0
6122,506061142.0,Byford,0.8724968
6122,506061143.0,Mundijong,0.1275032
6123,506061143.0,Mundijong,1.0
6124,506061143.0,Mundijong,0.0290277
6124,506061144.0,Serpentine - Jarrahdale,0.9709723
6125,506061143.0,Mundijong,0.1650453
6125,506061144.0,Serpentine - Jarrahdale,0.8349547
6126,506061144.0,Serpentine - Jarrahdale,1.0
6147,506031128.0,Parkwood - Ferndale - Lynwood,0.6254187
6147,506031131.0,Willetton,0.0014986
6147,506041132.0,Beckenham - Kenwick - Langford,0.3730828
6148,506031128.0,Parkwood - Ferndale - Lynwood,0.2455269
6148,506031129.0,Riverton - Shelley - Rossmoyne,0.7544218
6149,506031131.0,Willetton,0.0006719
6149,507041176.0,Bateman,0.004009
6149,507041179.0,Bull Creek,0.4037343
6149,507041180.0,Leeming,0.5915846
6150,507041176.0,Bateman,0.2778125
6150,507041182.0,Murdoch - Kardinya,0.2518744
6150,507041184.0,Winthrop,0.4703131
6151,506021123.0,Victoria Park - Lathlain - Burswood,0.0005358
6151,506071147.0,South Perth - Kensington,0.9994641
6152,506071145.0,Como,0.5483404
6152,506071146.0,Manning - Waterford,0.4489488
6152,506071147.0,South Perth - Kensington,0.0027108
6153,507041175.0,Applecross - Ardross,0.5560856
6153,507041178.0,Booragoon,0.4439144
6154,507041178.0,Booragoon,0.5669694
6154,507041181.0,Melville,0.4330306
6155,506031125.0,Canning Vale - West,0.2114221
6155,506031128.0,Parkwood - Ferndale - Lynwood,0.0002664
6155,506031129.0,Riverton - Shelley - Rossmoyne,0.0007355
6155,506031131.0,Willetton,0.361299
6155,506041133.0,Canning Vale - East,0.4256369
6155,507041180.0,Leeming,0.0006185
6156,507041177.0,Bicton - Palmyra,0.0139088
6156,507041181.0,Melville,0.6938032
6156,507041183.0,Willagee,0.292288
6157,507021164.0,East Fremantle,0.0028418
6157,507041177.0,Bicton - Palmyra,0.996571
6157,507041181.0,Melville,0.0005872
6158,507021164.0,East Fremantle,1.0
6159,507021165.0,Fremantle,1.0
6160,507021165.0,Fremantle,1.0
6161,507021165.0,Fremantle,1.0
6162,507021165.0,Fremantle,0.2634617
6162,507021166.0,Fremantle - South,0.7365383
6163,507011150.0,Bibra Industrial,0.000368
6163,507011153.0,Coolbellup,0.1673261
6163,507011154.0,Hamilton Hill,0.2129981
6163,507011158.0,North Coogee,0.0121019
6163,507011159.0,South Lake - Cockburn Central,0.0954901
6163,507011160.0,Spearwood,0.196179
6163,507021166.0,Fremantle - South,0.1253053
6163,507041180.0,Leeming,0.0001988
6163,507041182.0,Murdoch - Kardinya,0.1899458
6164,507011148.0,Banjup,0.2986097
6164,507011149.0,Beeliar,0.1238541
6164,507011156.0,Jandakot,0.0529376
6164,507011157.0,Jandakot Airport,0.004627
6164,507011159.0,South Lake - Cockburn Central,0.1393166
6164,507011161.0,Success - Hammond Park,0.230193
6164,507011162.0,Wattleup,0.00061
6164,507011163.0,Yangebup,0.149852
6165,507031172.0,Hope Valley - Postans,0.8934008
6165,507031173.0,Kwinana Industrial,0.1065992
6166,507011149.0,Beeliar,0.0089349
6166,507011152.0,Coogee,0.9195129
6166,507011155.0,Henderson,0.0013579
6166,507011158.0,North Coogee,0.0023046
6166,507011160.0,Spearwood,0.0015276
6166,507011162.0,Wattleup,0.0663621
6167,507031168.0,Anketell - Wandi,0.0501481
6167,507031169.0,Bertram - Wellard (West),0.2274203
6167,507031170.0,Calista,0.178251
6167,507031171.0,Casuarina - Wellard (East),0.0621851
6167,507031172.0,Hope Valley - Postans,0.0004572
6167,507031174.0,Parmelia - Orelia,0.4815378
6168,507051186.0,Cooloongup,0.364693
6168,507051188.0,Rockingham,0.634174
6168,507051190.0,Safety Bay - Shoalwater,0.0006097
6168,507051192.0,Waikiki,0.0005232
6169,507051186.0,Cooloongup,0.0031455
6169,507051188.0,Rockingham,0.0003381
6169,507051189.0,Rockingham Lakes,0.0002557
6169,507051190.0,Safety Bay - Shoalwater,0.3264518
6169,507051192.0,Waikiki,0.348117
6169,507051193.0,Warnbro,0.3216918
6170,507031169.0,Bertram - Wellard (West),0.4103256
6170,507031170.0,Calista,0.5084883
6170,507031171.0,Casuarina - Wellard (East),0.0811861
6171,507051185.0,Baldivis,1.0
6172,507051185.0,Baldivis,0.0004079
6172,507051187.0,Port Kennedy,0.9961273
6172,507051189.0,Rockingham Lakes,0.000368
6172,507051193.0,Warnbro,0.0030968
6173,507051191.0,Singleton - Golden Bay - Secret Harbour,1.0
6174,507051191.0,Singleton - Golden Bay - Secret Harbour,1.0
6175,507051191.0,Singleton - Golden Bay - Secret Harbour,1.0
6176,507051185.0,Baldivis,1.0
6180,502011027.0,Mandurah - North,1.0
6181,502011027.0,Mandurah - North,0.9706912
6181,502011029.0,Pinjarra,0.0293088
6182,502011029.0,Pinjarra,0.8843451
6182,506061144.0,Serpentine - Jarrahdale,0.0577973
6182,507051185.0,Baldivis,0.0578347
6207,502011029.0,Pinjarra,0.9905802
6207,509031248.0,Murray,0.0094198
6208,502011026.0,Mandurah - East,0.320181
6208,502011029.0,Pinjarra,0.679819
6209,502011026.0,Mandurah - East,0.9441176
6209,502011028.0,Mandurah - South,0.005017
6209,502011029.0,Pinjarra,0.0508648
6210,502011022.0,Falcon - Wannanup,0.1220958
6210,502011023.0,Greenfields,0.1631647
6210,502011024.0,Halls Head - Erskine,0.2815483
6210,502011025.0,Mandurah,0.1407181
6210,502011027.0,Mandurah - North,0.1402734
6210,502011028.0,Mandurah - South,0.1521998
6211,502011021.0,Dawesville - Bouvard,0.9999997
6213,509031248.0,Murray,1.0
6214,501021016.0,Waroona,0.0025403
6214,502011029.0,Pinjarra,0.9974597
6215,501021014.0,Harvey,0.0004087
6215,501021016.0,Waroona,0.9995913
6218,501021014.0,Harvey,1.0
6220,501021014.0,Harvey,1.0
6221,501021014.0,Harvey,0.9999915
6223,501021014.0,Harvey,1.0
6224,501021014.0,Harvey,1.0
6225,501021009.0,Collie,0.9679196
6225,501031017.0,Bridgetown - Boyup Brook,0.005939
6225,501031018.0,Donnybrook - Balingup,0.0179226
6225,509031250.0,Wagin,0.0082188
6226,501021005.0,Australind - Leschenault,0.1141484
6226,501021014.0,Harvey,0.8858516
6227,501021010.0,Dardanup,1.0
6228,501021010.0,Dardanup,1.0
6229,501021010.0,Dardanup,0.8284794
6229,501021015.0,Koombana,0.1715206
6230,501021006.0,Bunbury,0.4213719
6230,501021007.0,Capel,0.0002697
6230,501021008.0,College Grove - Carey Park,0.1605991
6230,501021011.0,Davenport,0.0001977
6230,501021012.0,Eaton - Pelican Point,0.0197146
